instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,datetime,year,month,day,day_of_week,week_of_year,season_label,weather_label,weekday_label,time_of_day,is_rush_hour,temp_category,temp_celsius,atemp_celsius,usage_period
11969,2012-05-18,2,1,5,21,0,5,1,1,0.6,0.6212,0.4,0.0,49,209,258,2012-05-18 21:00:00,2012,5,18,4,20,Summer,Clear,Friday,Evening,0,Moderate,16.599999999999998,15.059999999999999,Off-Peak
11970,2012-05-18,2,1,5,22,0,5,1,1,0.56,0.5303,0.52,0.3284,57,194,251,2012-05-18 22:00:00,2012,5,18,4,20,Summer,Clear,Friday,Evening,0,Moderate,14.96,10.515,Off-Peak
11971,2012-05-18,2,1,5,23,0,5,1,1,0.52,0.5,0.55,0.0,41,133,174,2012-05-18 23:00:00,2012,5,18,4,20,Summer,Clear,Friday,Evening,0,Moderate,13.32,9.0,Off-Peak
11972,2012-05-19,2,1,5,0,0,6,0,1,0.52,0.5,0.48,0.1045,30,118,148,2012-05-19 00:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Night,0,Moderate,13.32,9.0,Off-Peak
11973,2012-05-19,2,1,5,1,0,6,0,1,0.5,0.4848,0.48,0.0,20,84,104,2012-05-19 01:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Night,0,Moderate,12.5,8.240000000000002,Off-Peak
11974,2012-05-19,2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,13,56,69,2012-05-19 02:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Night,0,Moderate,12.5,8.240000000000002,Off-Peak
11975,2012-05-19,2,1,5,3,0,6,0,1,0.5,0.4848,0.48,0.1045,10,23,33,2012-05-19 03:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Night,0,Moderate,12.5,8.240000000000002,Off-Peak
11976,2012-05-19,2,1,5,4,0,6,0,1,0.48,0.4697,0.59,0.0896,6,8,14,2012-05-19 04:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Night,0,Moderate,11.68,7.484999999999999,Off-Peak
11977,2012-05-19,2,1,5,5,0,6,0,1,0.46,0.4545,0.67,0.0,1,11,12,2012-05-19 05:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Night,0,Moderate,10.86,6.725000000000001,Off-Peak
11978,2012-05-19,2,1,5,6,0,6,0,1,0.44,0.4394,0.72,0.0896,12,38,50,2012-05-19 06:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Morning,0,Moderate,10.04,5.969999999999999,Off-Peak
11979,2012-05-19,2,1,5,7,0,6,0,1,0.46,0.4545,0.67,0.1045,28,67,95,2012-05-19 07:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Morning,1,Moderate,10.86,6.725000000000001,Peak
11980,2012-05-19,2,1,5,8,0,6,0,1,0.52,0.5,0.52,0.1642,33,162,195,2012-05-19 08:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Morning,1,Moderate,13.32,9.0,Peak
11981,2012-05-19,2,1,5,9,0,6,0,1,0.56,0.5303,0.43,0.1642,79,213,292,2012-05-19 09:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Morning,0,Moderate,14.96,10.515,Off-Peak
11982,2012-05-19,2,1,5,10,0,6,0,1,0.56,0.5303,0.43,0.0,177,275,452,2012-05-19 10:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Morning,0,Moderate,14.96,10.515,Off-Peak
11983,2012-05-19,2,1,5,11,0,6,0,1,0.62,0.6212,0.38,0.0896,235,351,586,2012-05-19 11:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Morning,0,Hot,17.419999999999998,15.059999999999999,Off-Peak
11984,2012-05-19,2,1,5,12,0,6,0,1,0.66,0.6212,0.36,0.0,276,366,642,2012-05-19 12:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Afternoon,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
11985,2012-05-19,2,1,5,13,0,6,0,1,0.7,0.6364,0.37,0.1343,332,372,704,2012-05-19 13:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Afternoon,0,Hot,20.7,15.819999999999997,Off-Peak
11986,2012-05-19,2,1,5,14,0,6,0,1,0.72,0.6515,0.3,0.0896,361,369,730,2012-05-19 14:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Afternoon,0,Hot,21.52,16.574999999999996,Off-Peak
11987,2012-05-19,2,1,5,15,0,6,0,1,0.72,0.6515,0.3,0.1045,356,316,672,2012-05-19 15:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Afternoon,0,Hot,21.52,16.574999999999996,Off-Peak
11988,2012-05-19,2,1,5,16,0,6,0,1,0.74,0.6515,0.3,0.1045,331,311,642,2012-05-19 16:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Afternoon,0,Hot,22.34,16.574999999999996,Off-Peak
11989,2012-05-19,2,1,5,17,0,6,0,1,0.74,0.6515,0.3,0.0896,279,347,626,2012-05-19 17:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Afternoon,1,Hot,22.34,16.574999999999996,Peak
11990,2012-05-19,2,1,5,18,0,6,0,1,0.74,0.6515,0.33,0.0896,254,391,645,2012-05-19 18:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Evening,1,Hot,22.34,16.574999999999996,Peak
11991,2012-05-19,2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343,203,229,432,2012-05-19 19:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Evening,0,Hot,20.7,15.819999999999997,Off-Peak
11992,2012-05-19,2,1,5,20,0,6,0,1,0.68,0.6364,0.41,0.0896,118,197,315,2012-05-19 20:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Evening,0,Hot,19.880000000000003,15.819999999999997,Off-Peak
11993,2012-05-19,2,1,5,21,0,6,0,1,0.64,0.6212,0.5,0.0,81,178,259,2012-05-19 21:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Evening,0,Hot,18.240000000000002,15.059999999999999,Off-Peak
11994,2012-05-19,2,1,5,22,0,6,0,1,0.64,0.6212,0.47,0.0,104,234,338,2012-05-19 22:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Evening,0,Hot,18.240000000000002,15.059999999999999,Off-Peak
11995,2012-05-19,2,1,5,23,0,6,0,1,0.6,0.6212,0.56,0.1642,71,168,239,2012-05-19 23:00:00,2012,5,19,5,20,Summer,Clear,Saturday,Evening,0,Moderate,16.599999999999998,15.059999999999999,Off-Peak
11996,2012-05-20,2,1,5,0,0,0,0,1,0.58,0.5455,0.53,0.1045,42,128,170,2012-05-20 00:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Night,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
11997,2012-05-20,2,1,5,1,0,0,0,1,0.56,0.5303,0.52,0.0,28,102,130,2012-05-20 01:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Night,0,Moderate,14.96,10.515,Off-Peak
11998,2012-05-20,2,1,5,2,0,0,0,1,0.56,0.5303,0.52,0.0,36,62,98,2012-05-20 02:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Night,0,Moderate,14.96,10.515,Off-Peak
11999,2012-05-20,2,1,5,3,0,0,0,1,0.54,0.5152,0.56,0.0896,26,40,66,2012-05-20 03:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Night,0,Moderate,14.14,9.759999999999998,Off-Peak
12000,2012-05-20,2,1,5,4,0,0,0,1,0.52,0.5,0.68,0.0896,2,14,16,2012-05-20 04:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Night,0,Moderate,13.32,9.0,Off-Peak
12001,2012-05-20,2,1,5,5,0,0,0,1,0.5,0.4848,0.72,0.1045,1,7,8,2012-05-20 05:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Night,0,Moderate,12.5,8.240000000000002,Off-Peak
12002,2012-05-20,2,1,5,6,0,0,0,1,0.5,0.4848,0.63,0.1343,4,21,25,2012-05-20 06:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Morning,0,Moderate,12.5,8.240000000000002,Off-Peak
12003,2012-05-20,2,1,5,7,0,0,0,1,0.52,0.5,0.68,0.194,35,55,90,2012-05-20 07:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Morning,1,Moderate,13.32,9.0,Peak
12004,2012-05-20,2,1,5,8,0,0,0,1,0.56,0.5303,0.56,0.1642,51,120,171,2012-05-20 08:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Morning,1,Moderate,14.96,10.515,Peak
12005,2012-05-20,2,1,5,9,0,0,0,1,0.62,0.6212,0.32,0.2537,129,184,313,2012-05-20 09:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Morning,0,Hot,17.419999999999998,15.059999999999999,Off-Peak
12006,2012-05-20,2,1,5,10,0,0,0,1,0.66,0.6212,0.34,0.2985,174,258,432,2012-05-20 10:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Morning,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
12007,2012-05-20,2,1,5,11,0,0,0,1,0.66,0.6212,0.36,0.3284,258,323,581,2012-05-20 11:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Morning,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
12008,2012-05-20,2,1,5,12,0,0,0,1,0.68,0.6364,0.36,0.3284,247,390,637,2012-05-20 12:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Afternoon,0,Hot,19.880000000000003,15.819999999999997,Off-Peak
12009,2012-05-20,2,1,5,13,0,0,0,1,0.7,0.6364,0.37,0.2836,244,363,607,2012-05-20 13:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Afternoon,0,Hot,20.7,15.819999999999997,Off-Peak
12010,2012-05-20,2,1,5,14,0,0,0,1,0.72,0.6515,0.39,0.3881,236,307,543,2012-05-20 14:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Afternoon,0,Hot,21.52,16.574999999999996,Off-Peak
12011,2012-05-20,2,1,5,15,0,0,0,2,0.7,0.6364,0.39,0.4179,246,256,502,2012-05-20 15:00:00,2012,5,20,6,20,Summer,Mist,Sunday,Afternoon,0,Hot,20.7,15.819999999999997,Off-Peak
12012,2012-05-20,2,1,5,16,0,0,0,1,0.72,0.6515,0.42,0.3582,238,339,577,2012-05-20 16:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Afternoon,0,Hot,21.52,16.574999999999996,Off-Peak
12013,2012-05-20,2,1,5,17,0,0,0,1,0.72,0.6515,0.45,0.3284,209,340,549,2012-05-20 17:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Afternoon,1,Hot,21.52,16.574999999999996,Peak
12014,2012-05-20,2,1,5,18,0,0,0,1,0.7,0.6515,0.51,0.3284,146,328,474,2012-05-20 18:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Evening,1,Hot,20.7,16.574999999999996,Peak
12015,2012-05-20,2,1,5,19,0,0,0,1,0.66,0.6212,0.61,0.4179,142,260,402,2012-05-20 19:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Evening,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
12016,2012-05-20,2,1,5,20,0,0,0,1,0.66,0.6212,0.61,0.4179,83,191,274,2012-05-20 20:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Evening,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
12017,2012-05-20,2,1,5,21,0,0,0,1,0.64,0.6061,0.69,0.3881,51,182,233,2012-05-20 21:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Evening,0,Hot,18.240000000000002,14.305,Off-Peak
12018,2012-05-20,2,1,5,22,0,0,0,1,0.62,0.5909,0.73,0.3284,44,101,145,2012-05-20 22:00:00,2012,5,20,6,20,Summer,Clear,Sunday,Evening,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12019,2012-05-20,2,1,5,23,0,0,0,3,0.6,0.5758,0.78,0.3582,32,54,86,2012-05-20 23:00:00,2012,5,20,6,20,Summer,Light Snow/Rain,Sunday,Evening,0,Moderate,16.599999999999998,12.79,Off-Peak
12020,2012-05-21,2,1,5,0,0,1,1,3,0.58,0.5455,0.88,0.2985,12,28,40,2012-05-21 00:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Night,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
12021,2012-05-21,2,1,5,1,0,1,1,3,0.58,0.5455,0.88,0.3582,4,11,15,2012-05-21 01:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Night,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
12022,2012-05-21,2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,2,9,11,2012-05-21 02:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Night,0,Moderate,14.96,10.515,Off-Peak
12023,2012-05-21,2,1,5,3,0,1,1,2,0.56,0.5303,0.88,0.2985,0,2,2,2012-05-21 03:00:00,2012,5,21,0,21,Summer,Mist,Monday,Night,0,Moderate,14.96,10.515,Off-Peak
12024,2012-05-21,2,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,2,5,7,2012-05-21 04:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Night,0,Moderate,14.96,10.515,Off-Peak
12025,2012-05-21,2,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.2985,1,14,15,2012-05-21 05:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Night,0,Moderate,14.96,10.515,Off-Peak
12026,2012-05-21,2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,3,76,79,2012-05-21 06:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Morning,0,Moderate,14.96,10.515,Off-Peak
12027,2012-05-21,2,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.2985,7,146,153,2012-05-21 07:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Morning,1,Moderate,14.96,10.515,Peak
12028,2012-05-21,2,1,5,8,0,1,1,3,0.56,0.5303,0.88,0.2537,12,258,270,2012-05-21 08:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Morning,1,Moderate,14.96,10.515,Peak
12029,2012-05-21,2,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,14,172,186,2012-05-21 09:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Morning,0,Moderate,14.96,10.515,Off-Peak
12030,2012-05-21,2,1,5,10,0,1,1,3,0.58,0.5455,0.88,0.2836,28,71,99,2012-05-21 10:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Morning,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
12031,2012-05-21,2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,24,82,106,2012-05-21 11:00:00,2012,5,21,0,21,Summer,Mist,Monday,Morning,0,Moderate,16.599999999999998,12.030000000000001,Off-Peak
12032,2012-05-21,2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,46,124,170,2012-05-21 12:00:00,2012,5,21,0,21,Summer,Mist,Monday,Afternoon,0,Moderate,16.599999999999998,12.030000000000001,Off-Peak
12033,2012-05-21,2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135,184,2012-05-21 13:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Afternoon,0,Moderate,16.599999999999998,12.030000000000001,Off-Peak
12034,2012-05-21,2,1,5,14,0,1,1,3,0.6,0.5606,0.83,0.194,45,135,180,2012-05-21 14:00:00,2012,5,21,0,21,Summer,Light Snow/Rain,Monday,Afternoon,0,Moderate,16.599999999999998,12.030000000000001,Off-Peak
12035,2012-05-21,2,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.194,67,158,225,2012-05-21 15:00:00,2012,5,21,0,21,Summer,Mist,Monday,Afternoon,0,Hot,18.240000000000002,14.305,Off-Peak
12036,2012-05-21,2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,46,269,315,2012-05-21 16:00:00,2012,5,21,0,21,Summer,Mist,Monday,Afternoon,0,Hot,18.240000000000002,14.305,Off-Peak
12037,2012-05-21,2,1,5,17,0,1,1,2,0.66,0.6212,0.69,0.2537,40,468,508,2012-05-21 17:00:00,2012,5,21,0,21,Summer,Mist,Monday,Afternoon,1,Hot,19.060000000000002,15.059999999999999,Peak
12038,2012-05-21,2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478,530,2012-05-21 18:00:00,2012,5,21,0,21,Summer,Clear,Monday,Evening,1,Hot,18.240000000000002,14.305,Peak
12039,2012-05-21,2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,57,391,448,2012-05-21 19:00:00,2012,5,21,0,21,Summer,Clear,Monday,Evening,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
12040,2012-05-21,2,1,5,20,0,1,1,1,0.64,0.6061,0.69,0.1343,44,292,336,2012-05-21 20:00:00,2012,5,21,0,21,Summer,Clear,Monday,Evening,0,Hot,18.240000000000002,14.305,Off-Peak
12041,2012-05-21,2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,31,210,241,2012-05-21 21:00:00,2012,5,21,0,21,Summer,Clear,Monday,Evening,0,Hot,17.419999999999998,14.305,Off-Peak
12042,2012-05-21,2,1,5,22,0,1,1,2,0.62,0.5909,0.73,0.1642,26,116,142,2012-05-21 22:00:00,2012,5,21,0,21,Summer,Mist,Monday,Evening,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12043,2012-05-21,2,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.2836,18,79,97,2012-05-21 23:00:00,2012,5,21,0,21,Summer,Clear,Monday,Evening,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12044,2012-05-22,2,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,10,26,36,2012-05-22 00:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Night,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
12045,2012-05-22,2,1,5,1,0,2,1,2,0.58,0.5455,0.83,0.1343,11,16,27,2012-05-22 01:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Night,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
12046,2012-05-22,2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,1,10,11,2012-05-22 02:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Night,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
12047,2012-05-22,2,1,5,3,0,2,1,2,0.58,0.5455,0.83,0.1045,0,5,5,2012-05-22 03:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Night,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
12048,2012-05-22,2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,0,7,7,2012-05-22 04:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Night,0,Moderate,14.96,10.515,Off-Peak
12049,2012-05-22,2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.194,0,17,17,2012-05-22 05:00:00,2012,5,22,1,21,Summer,Light Snow/Rain,Tuesday,Night,0,Moderate,14.96,10.515,Off-Peak
12050,2012-05-22,2,1,5,6,0,2,1,3,0.56,0.5303,0.88,0.1045,8,129,137,2012-05-22 06:00:00,2012,5,22,1,21,Summer,Light Snow/Rain,Tuesday,Morning,0,Moderate,14.96,10.515,Off-Peak
12051,2012-05-22,2,1,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,9,315,324,2012-05-22 07:00:00,2012,5,22,1,21,Summer,Light Snow/Rain,Tuesday,Morning,1,Moderate,14.96,10.515,Peak
12052,2012-05-22,2,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,20,570,590,2012-05-22 08:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Morning,1,Moderate,14.96,10.515,Peak
12053,2012-05-22,2,1,5,9,0,2,1,2,0.6,0.5606,0.83,0.1045,46,287,333,2012-05-22 09:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Morning,0,Moderate,16.599999999999998,12.030000000000001,Off-Peak
12054,2012-05-22,2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,52,148,200,2012-05-22 10:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Morning,0,Moderate,16.599999999999998,12.79,Off-Peak
12055,2012-05-22,2,1,5,11,0,2,1,2,0.6,0.5758,0.78,0.0,39,150,189,2012-05-22 11:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Morning,0,Moderate,16.599999999999998,12.79,Off-Peak
12056,2012-05-22,2,1,5,12,0,2,1,2,0.62,0.5909,0.78,0.1045,76,178,254,2012-05-22 12:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Afternoon,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12057,2012-05-22,2,1,5,13,0,2,1,2,0.64,0.6061,0.73,0.0,48,195,243,2012-05-22 13:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Afternoon,0,Hot,18.240000000000002,14.305,Off-Peak
12058,2012-05-22,2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,73,149,222,2012-05-22 14:00:00,2012,5,22,1,21,Summer,Mist,Tuesday,Afternoon,0,Hot,18.240000000000002,14.305,Off-Peak
12059,2012-05-22,2,1,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,54,191,245,2012-05-22 15:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Afternoon,0,Hot,20.7,16.574999999999996,Off-Peak
12060,2012-05-22,2,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,70,316,386,2012-05-22 16:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Afternoon,0,Hot,19.880000000000003,15.819999999999997,Off-Peak
12061,2012-05-22,2,1,5,17,0,2,1,1,0.72,0.6667,0.54,0.0,69,716,785,2012-05-22 17:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Afternoon,1,Hot,21.52,17.335,Peak
12062,2012-05-22,2,1,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,76,709,785,2012-05-22 18:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Evening,1,Hot,19.880000000000003,15.819999999999997,Peak
12063,2012-05-22,2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.2239,44,320,364,2012-05-22 19:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Evening,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
12064,2012-05-22,2,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,54,319,373,2012-05-22 20:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Evening,0,Hot,18.240000000000002,14.305,Off-Peak
12065,2012-05-22,2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,28,233,261,2012-05-22 21:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Evening,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12066,2012-05-22,2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,17,157,174,2012-05-22 22:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Evening,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12067,2012-05-22,2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,14,91,105,2012-05-22 23:00:00,2012,5,22,1,21,Summer,Clear,Tuesday,Evening,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12068,2012-05-23,2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,19,28,47,2012-05-23 00:00:00,2012,5,23,2,21,Summer,Clear,Wednesday,Night,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12069,2012-05-23,2,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,23,9,32,2012-05-23 01:00:00,2012,5,23,2,21,Summer,Clear,Wednesday,Night,0,Moderate,16.599999999999998,12.030000000000001,Off-Peak
12070,2012-05-23,2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,2,10,12,2012-05-23 02:00:00,2012,5,23,2,21,Summer,Mist,Wednesday,Night,0,Moderate,16.599999999999998,12.030000000000001,Off-Peak
12071,2012-05-23,2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,0,5,5,2012-05-23 03:00:00,2012,5,23,2,21,Summer,Clear,Wednesday,Night,0,Moderate,16.599999999999998,12.79,Off-Peak
12072,2012-05-23,2,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.194,0,3,3,2012-05-23 04:00:00,2012,5,23,2,21,Summer,Light Snow/Rain,Wednesday,Night,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
12073,2012-05-23,2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,6,29,35,2012-05-23 05:00:00,2012,5,23,2,21,Summer,Light Snow/Rain,Wednesday,Night,0,Moderate,14.96,10.515,Off-Peak
12074,2012-05-23,2,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,6,154,160,2012-05-23 06:00:00,2012,5,23,2,21,Summer,Clear,Wednesday,Morning,0,Moderate,14.96,10.515,Off-Peak
12075,2012-05-23,2,1,5,7,0,3,1,1,0.58,0.5455,0.83,0.0,16,452,468,2012-05-23 07:00:00,2012,5,23,2,21,Summer,Clear,Wednesday,Morning,1,Moderate,15.779999999999998,11.274999999999999,Peak
12076,2012-05-23,2,1,5,8,0,3,1,1,0.58,0.5455,0.83,0.0,38,681,719,2012-05-23 08:00:00,2012,5,23,2,21,Summer,Clear,Wednesday,Morning,1,Moderate,15.779999999999998,11.274999999999999,Peak
12077,2012-05-23,2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,39,258,297,2012-05-23 09:00:00,2012,5,23,2,21,Summer,Mist,Wednesday,Morning,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12078,2012-05-23,2,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,52,139,191,2012-05-23 10:00:00,2012,5,23,2,21,Summer,Clear,Wednesday,Morning,0,Hot,17.419999999999998,13.544999999999998,Off-Peak
12079,2012-05-23,2,1,5,11,0,3,1,1,0.64,0.6061,0.73,0.0,46,151,197,2012-05-23 11:00:00,2012,5,23,2,21,Summer,Clear,Wednesday,Morning,0,Hot,18.240000000000002,14.305,Off-Peak
12080,2012-05-23,2,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,42,206,248,2012-05-23 12:00:00,2012,5,23,2,21,Summer,Mist,Wednesday,Afternoon,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
12081,2012-05-23,2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,69,201,270,2012-05-23 13:00:00,2012,5,23,2,21,Summer,Mist,Wednesday,Afternoon,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
12082,2012-05-23,2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,67,181,248,2012-05-23 14:00:00,2012,5,23,2,21,Summer,Clear,Wednesday,Afternoon,0,Hot,19.880000000000003,15.819999999999997,Off-Peak
12083,2012-05-23,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,65,192,257,2012-05-23 15:00:00,2012,5,23,2,21,Summer,Mist,Wednesday,Afternoon,0,Hot,20.7,16.574999999999996,Off-Peak
12084,2012-05-23,2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,62,216,278,2012-05-23 16:00:00,2012,5,23,2,21,Summer,Light Snow/Rain,Wednesday,Afternoon,0,Hot,20.7,16.574999999999996,Off-Peak
12085,2012-05-23,2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,45,240,285,2012-05-23 17:00:00,2012,5,23,2,21,Summer,Light Snow/Rain,Wednesday,Afternoon,1,Hot,18.240000000000002,14.305,Peak
